ID,Category,English,Nepali,Review,Source
"ui.abandoning_stops_the_active_match_for_everyone_at_that_143e0e0d","rooms-and-tables","Abandoning stops the active match for everyone at that table.","","ui","client/src/components/RoomGameControl.tsx:334"
"ui.accept_seat_cfbe70be","rooms-and-tables","Accept seat","","candidate","client/src/components/TableControls.tsx:52"
"ui.active_games_e4a0f3de","rooms-and-tables","Active games","","candidate","client/src/screens/SharedRoomsScreen.tsx:344"
"ui.all_6a720856","rooms-and-tables; callbreak","All","","candidate","client/src/components/ActiveGames.tsx:11; client/src/components/PlayerHand.tsx:161"
"ui.all_tables_8ebf23b7","rooms-and-tables","All tables","","candidate","client/src/screens/LobbyScreen.tsx:111"
"ui.anu_e2dc6c91","rooms-and-tables","Anu","","candidate","client/src/screens/LobbyScreen.tsx:17"
"ui.are_you_sure_this_cannot_be_undone_e40c7e27","rooms-and-tables","Are you sure? This cannot be undone.","","ui","client/src/screens/SharedRoomsScreen.tsx:311"
"ui.ask_someone_to_take_seat_value_a1ebcc17","rooms-and-tables","Ask someone to take seat {{value1}}","","ui","client/src/components/TableControls.tsx:63"
"ui.ask_the_creator_to_end_the_previous_table_you_do_not_ne_65d972b5","rooms-and-tables","Ask the creator to end the previous table. You do not need to leave it after it ends.","","ui","client/src/components/RoomGameControl.tsx:333"
"ui.available_tables_4b6f1c32","rooms-and-tables","Available tables","","ui","client/src/components/ActiveGames.tsx:57"
"ui.back_to_lobby_28fb5d10","rooms-and-tables","Back to lobby","","ui","client/src/screens/LobbyScreen.tsx:165; client/src/screens/SharedRoomsScreen.tsx:232"
"ui.bina_3961a4f4","rooms-and-tables","Bina","","candidate","client/src/screens/LobbyScreen.tsx:17"
"ui.bring_your_people_together_for_another_round_129e6736","rooms-and-tables","Bring your people together for another round.","","ui","client/src/screens/GameRoomsScreen.tsx:15"
"ui.browse_all_public_rooms_66d9697b","rooms-and-tables","Browse all public rooms →","","ui","client/src/screens/SharedRoomsScreen.tsx:436"
"ui.browse_rooms_c4ea5044","rooms-and-tables","Browse rooms","","candidate","client/src/components/ActiveGames.tsx:70"
"ui.browse_rooms_352e3f8e","rooms-and-tables","Browse rooms →","","ui","client/src/screens/SharedRoomsScreen.tsx:454"
"ui.call_break_aa48a7f3","rooms-and-tables; shared; callbreak","Call Break","","ui","client/src/components/ActiveGames.tsx:11; client/src/components/GameMenu.tsx:69; client/src/components/RoomGameControl.tsx:217; client/src/components/RoomGameControl.tsx:218; client/src/components/TableCard.tsx:19; client/src/screens/CallBreakTableScreen.tsx:39; client/src/screens/LiveGameTable.tsx:111; client/src/screens/SharedRoomsScreen.tsx:252; client/src/screens/SharedRoomsScreen.tsx:256; client/src/screens/SharedRoomsScreen.tsx:419"
"ui.call_break_cee26f83","rooms-and-tables","CALL BREAK","","ui","client/src/screens/LobbyScreen.tsx:161"
"ui.call_break_game_room_1cf3cf10","rooms-and-tables","CALL BREAK GAME ROOM","","ui","client/src/screens/LobbyScreen.tsx:64"
"ui.callbreak_288d94e1","rooms-and-tables","callbreak","","ui","client/src/screens/SharedRoomsScreen.tsx:252"
"ui.cannot_load_game_447fef14","rooms-and-tables","Cannot load game.","","candidate","client/src/components/RoomGameControl.tsx:143"
"ui.cannot_update_game_5b6c03c6","rooms-and-tables","Cannot update game.","","candidate","client/src/components/RoomGameControl.tsx:185"
"ui.chat_7ecde348","rooms-and-tables","chat","","ui","client/src/components/RoomToolbar.tsx:20; client/src/components/RoomToolbar.tsx:22"
"ui.chat_2ced57f1","rooms-and-tables","Chat","","ui","client/src/components/RoomToolbar.tsx:17"
"ui.chat_paused_8ffa94b2","rooms-and-tables","Chat · paused","","ui","client/src/components/RoomToolbar.tsx:17"
"ui.check_table_status_0dcee177","rooms-and-tables","Check table status","","candidate","client/src/components/RoomGameControl.tsx:336"
"ui.check_your_connection_and_try_again_563862b7","rooms-and-tables","Check your connection and try again.","","candidate","client/src/components/ActiveGames.tsx:62"
"ui.choose_value_9bdcb081","rooms-and-tables","Choose {{value1}}","","ui","client/src/screens/SharedRoomsScreen.tsx:252"
"ui.choose_a_game_ec08e65d","rooms-and-tables","CHOOSE A GAME","","ui","client/src/screens/SharedRoomsScreen.tsx:249"
"ui.choose_another_game_194608eb","rooms-and-tables","Choose another game","","ui","client/src/screens/GameRoomsScreen.tsx:43"
"ui.close_public_rooms_3b7832f9","rooms-and-tables","Close public rooms","","ui","client/src/screens/SharedRoomsScreen.tsx:438"
"ui.close_room_form_d2a5a049","rooms-and-tables","Close room form","","ui","client/src/screens/SharedRoomsScreen.tsx:381"
"ui.close_room_panel_f239b4b9","rooms-and-tables","Close room panel","","candidate","client/src/components/RoomSheet.tsx:8"
"ui.close_room_sharing_f019b897","rooms-and-tables","Close room sharing","","ui","client/src/components/RoomCard.tsx:78"
"ui.completed_1798b3ba","rooms-and-tables","Completed","","candidate","client/src/multiplayer/tableNavigation.ts:20"
"ui.completed_6dc2daae","rooms-and-tables","COMPLETED","","ui","client/src/multiplayer/tableNavigation.ts:17"
"ui.confirm_abandon_match_3133077f","rooms-and-tables","Confirm abandon match","","candidate","client/src/components/TableControls.tsx:58"
"ui.confirm_delete_room_74ef7d53","rooms-and-tables","Confirm delete room","","ui","client/src/screens/SharedRoomsScreen.tsx:314"
"ui.confirming_your_action_896dde32","rooms-and-tables","Confirming your action…","","candidate","client/src/components/RoomGameControl.tsx:130"
"ui.connection_interrupted_retrying_13d4d8a0","rooms-and-tables","Connection interrupted. Retrying…","","candidate","client/src/multiplayer/useRoomSession.ts:72"
"ui.connection_interrupted_your_action_will_be_checked_auto_fda83d2e","rooms-and-tables","Connection interrupted. Your action will be checked automatically…","","candidate","client/src/components/RoomGameControl.tsx:145"
"ui.continue_playing_1bff500d","rooms-and-tables","CONTINUE PLAYING","","ui","client/src/screens/SharedRoomsScreen.tsx:419"
"ui.could_not_value_please_try_again_0f645e7e","rooms-and-tables","Could not {{value1}}. Please try again.","","candidate","client/src/multiplayer/useRoomSession.ts:46"
"ui.could_not_confirm_leaving_this_room_please_try_again_6f7ad9f4","rooms-and-tables","Could not confirm leaving this room. Please try again.","","candidate","client/src/multiplayer/leaveRoomMembership.ts:18"
"ui.could_not_create_room_e4785f82","rooms-and-tables","Could not create room.","","candidate","client/src/screens/SharedRoomsScreen.tsx:145"
"ui.could_not_delete_the_room_84d6e688","rooms-and-tables","Could not delete the room.","","candidate","client/src/multiplayer/useRoomSession.ts:152"
"ui.could_not_enter_the_game_s_room_try_again_ff9b1b7c","rooms-and-tables","Could not enter the game’s room. Try again.","","candidate","client/src/components/InvitationPreview.tsx:29"
"ui.could_not_enter_the_room_b12b8e3f","rooms-and-tables","Could not enter the room.","","candidate","client/src/multiplayer/useRoomSession.ts:114"
"ui.could_not_enter_this_table_b023a1ae","rooms-and-tables","Could not enter this table.","","candidate","client/src/components/RoomGameControl.tsx:288"
"ui.could_not_join_room_try_again_78b80958","rooms-and-tables","Could not join room. Try again.","","candidate","client/src/components/InvitationPreview.tsx:42"
"ui.could_not_leave_the_game_1d752090","rooms-and-tables","Could not leave the game.","","candidate","client/src/multiplayer/useRoomSession.ts:162"
"ui.could_not_leave_the_previous_table_dd2c6484","rooms-and-tables","Could not leave the previous table.","","candidate","client/src/components/RoomGameControl.tsx:211"
"ui.could_not_leave_the_room_8a2473e4","rooms-and-tables","Could not leave the room.","","candidate","client/src/multiplayer/useRoomSession.ts:136"
"ui.could_not_load_member_names_9ca53faa","rooms-and-tables","Could not load member names.","","candidate","client/src/screens/SharedRoomsScreen.tsx:205"
"ui.could_not_open_invitation_b2d0de44","rooms-and-tables","Could not open invitation.","","candidate","client/src/components/InvitationPreview.tsx:30"
"ui.could_not_restore_game_2529e388","rooms-and-tables","Could not restore game.","","candidate","client/src/components/RoomGameControl.tsx:166"
"ui.could_not_search_recent_players_010a21b5","rooms-and-tables","Could not search recent players.","","candidate","client/src/components/RoomGameControl.tsx:263; client/src/screens/SharedRoomsScreen.tsx:155"
"ui.could_not_search_the_player_directory_20ef919c","rooms-and-tables","Could not search the player directory.","","candidate","client/src/components/RoomGameControl.tsx:274; client/src/screens/SharedRoomsScreen.tsx:166"
"ui.could_not_update_game_396c1b28","rooms-and-tables","Could not update game.","","candidate","client/src/components/RoomGameControl.tsx:236"
"ui.couldn_t_load_tables_acdd4637","rooms-and-tables","Couldn’t load tables","","candidate","client/src/components/ActiveGames.tsx:61"
"ui.couldn_t_refresh_tables_7b72802c","rooms-and-tables","Couldn’t refresh tables","","candidate","client/src/components/ActiveGames.tsx:61"
"ui.create_9b7c68a9","rooms-and-tables","create","","ui","client/src/screens/SharedRoomsScreen.tsx:381"
"ui.create_6e157c5d","rooms-and-tables","Create","","ui","client/src/screens/LobbyScreen.tsx:89; client/src/screens/SharedRoomsScreen.tsx:385"
"ui.create_account_aaf37447","rooms-and-tables","Create account","","candidate","client/src/screens/SharedRoomsScreen.tsx:470"
"ui.create_an_account_so_your_identity_and_profile_can_foll_00d73734","rooms-and-tables","Create an account so your identity and profile can follow you across sign-ins.","","candidate","client/src/screens/SharedRoomsScreen.tsx:359"
"ui.create_room_bc487b9d","rooms-and-tables","Create room","","ui","client/src/components/ActiveGames.tsx:69; client/src/screens/SharedRoomsScreen.tsx:340; client/src/screens/SharedRoomsScreen.tsx:381; client/src/screens/SharedRoomsScreen.tsx:385"
"ui.create_table_7d090ca9","rooms-and-tables","Create table","","ui","client/src/components/RoomGameControl.tsx:307; client/src/components/RoomGameControl.tsx:313; client/src/components/RoomGameControl.tsx:318; client/src/components/RoomGameControl.tsx:374; client/src/components/RoomGameControl.tsx:401"
"ui.create_table_preview_ec7ff878","rooms-and-tables","Create table preview","","ui","client/src/screens/LobbyScreen.tsx:89"
"ui.create_this_table_a7c0c19f","rooms-and-tables","Create this table","","ui","client/src/components/RoomGameControl.tsx:401"
"ui.create_your_account_073bf0c5","rooms-and-tables","create your account","","candidate","client/src/multiplayer/useRoomSession.ts:46"
"ui.create_your_account_4046b581","rooms-and-tables","Create your account","","candidate","client/src/screens/SharedRoomsScreen.tsx:349"
"ui.decline_seat_bda9169a","rooms-and-tables","Decline seat","","candidate","client/src/components/TableControls.tsx:53"
"ui.delete_f6fdbe48","rooms-and-tables","Delete","","ui","client/src/components/RoomCard.tsx:65; client/src/components/RoomCard.tsx:72"
"ui.delete_permanently_e63b5153","rooms-and-tables","Delete permanently","","ui","client/src/screens/SharedRoomsScreen.tsx:314"
"ui.delete_room_b594b35f","rooms-and-tables","Delete room","","ui","client/src/components/RoomCard.tsx:76; client/src/screens/SharedRoomsScreen.tsx:316; client/src/screens/SharedRoomsScreen.tsx:316"
"ui.design_preview_no_live_accounts_tables_or_games_005a8a37","rooms-and-tables","Design preview · No live accounts, tables, or games.","","ui","client/src/screens/GameRoomsScreen.tsx:69"
"ui.design_preview_sample_tables_only_nothing_is_connected_d16a2f0d","rooms-and-tables","Design preview · Sample tables only. Nothing is connected yet.","","ui","client/src/screens/LobbyScreen.tsx:68"
"ui.dismiss_invitation_3ae32740","rooms-and-tables","Dismiss invitation","","ui","client/src/components/InvitationPreview.tsx:44"
"ui.e_g_friday_friends_e64e9720","rooms-and-tables","e.g. Friday friends","","ui","client/src/screens/SharedRoomsScreen.tsx:384"
"ui.e_g_friday_with_friends_ba1363ee","rooms-and-tables","e.g. Friday with friends","","ui","client/src/screens/LobbyScreen.tsx:88"
"ui.ended_90303d8d","rooms-and-tables","Ended","","candidate","client/src/multiplayer/tableNavigation.ts:20"
"ui.enter_2b9eceb7","rooms-and-tables","Enter","","ui","client/src/components/RoomCard.tsx:59; client/src/components/RoomCard.tsx:62"
"ui.enter_value_game_room_bcf60f26","rooms-and-tables","Enter {{value1}} game room","","ui","client/src/screens/GameRoomsScreen.tsx:61"
"ui.enter_a_profile_name_1_25_characters_c22ef1e8","rooms-and-tables","Enter a profile name (1–25 characters).","","candidate","client/src/multiplayer/useRoomSession.ts:37"
"ui.enter_a_room_name_416cfcc4","rooms-and-tables","Enter a room name.","","candidate","client/src/screens/SharedRoomsScreen.tsx:139"
"ui.enter_a_table_name_653350bf","rooms-and-tables","Enter a table name.","","candidate","client/src/components/RoomGameControl.tsx:171"
"ui.enter_a_valid_room_code_table_code_or_invitation_link_ac3ea81a","rooms-and-tables","Enter a valid room code, table code, or invitation link.","","candidate","client/src/screens/SharedRoomsScreen.tsx:119"
"ui.enter_game_room_6687e73a","rooms-and-tables","Enter game room →","","ui","client/src/screens/GameRoomsScreen.tsx:63"
"ui.entering_room_6328e796","rooms-and-tables","Entering room…","","ui","client/src/screens/SharedRoomsScreen.tsx:412"
"ui.entering_the_room_you_can_choose_whether_to_take_a_game_f7556616","rooms-and-tables","Entering the room. You can choose whether to take a game seat.","","candidate","client/src/components/InvitationPreview.tsx:38"
"ui.every_signed_in_player_can_see_and_enter_it_98d1a8c8","rooms-and-tables","Every signed-in player can see and enter it.","","candidate","client/src/screens/SharedRoomsScreen.tsx:398"
"ui.everyone_can_discover_and_join_this_room_76f3c20e","rooms-and-tables","Everyone can discover and join this room.","","candidate","client/src/components/RoomPrivacySettings.tsx:34"
"ui.exit_preview_e9960a90","rooms-and-tables","Exit preview","","ui","client/src/screens/GameRoomsScreen.tsx:34; client/src/screens/LobbyScreen.tsx:61"
"ui.filter_active_games_7c25dfd4","rooms-and-tables","Filter active games","","ui","client/src/components/ActiveGames.tsx:50"
"ui.find_people_to_invite_to_room_d0a54669","rooms-and-tables","Find people to invite to room","","ui","client/src/screens/SharedRoomsScreen.tsx:400"
"ui.find_player_to_invite_68d25f5a","rooms-and-tables","Find player to invite","","ui","client/src/components/RoomPrivacySettings.tsx:36"
